user_id,event_date,event_type,session_duration
2177,2024-02-12,search,13
2177,2023-12-11,search,81
2177,2024-02-16,ad_view,120
2177,2024-05-20,video_start,70
2177,2023-09-05,video_start,80
2177,2024-03-07,ad_view,38
2177,2023-11-18,ad_view,50
2177,2023-12-02,ad_view,63
2177,2023-07-13,video_pause,64
2178,2023-03-27,profile_view,108
2178,2024-06-30,video_start,8
2178,2024-01-10,video_complete,66
2178,2023-09-23,video_complete,22
2178,2023-08-21,search,103
2178,2023-12-11,search,113
2178,2024-06-12,video_complete,7
2178,2023-10-18,video_complete,40
2178,2024-07-23,video_complete,67
2178,2023-05-01,video_start,89
2178,2023-08-09,search,56
2178,2024-06-14,video_complete,22
2178,2023-12-10,search,116
2178,2023-03-21,video_start,85
2178,2023-11-07,video_start,72
2178,2023-11-13,video_pause,87
2178,2024-06-13,video_start,74
2178,2024-01-01,video_pause,18
2178,2023-07-28,video_pause,30
2178,2024-05-01,video_start,86
2178,2023-12-06,search,53
2178,2023-12-17,video_complete,69
2178,2023-10-03,profile_view,71
2178,2023-09-13,video_start,99
2178,2023-05-13,video_pause,38
2178,2023-10-29,video_complete,37
2178,2024-06-14,video_start,41
2179,2023-09-17,video_pause,33
2179,2023-10-01,video_pause,89
2179,2024-02-07,video_pause,61
2179,2024-01-27,search,103
2179,2023-08-06,video_pause,9
2180,2024-01-31,video_start,101
2180,2023-10-21,video_pause,83
2180,2023-10-04,video_pause,34
2181,2024-03-24,search,67
2181,2024-05-29,ad_view,107
2181,2023-09-18,video_pause,62
2181,2023-09-08,video_pause,99
2181,2023-09-07,ad_view,65
2181,2023-07-21,ad_view,104
2181,2023-10-01,search,13
2182,2023-11-25,video_start,32
2182,2024-06-23,search,95
2182,2023-09-09,video_start,105
2182,2024-04-27,video_pause,14
2182,2023-03-02,video_pause,55
2182,2024-07-06,ad_view,103
2182,2024-01-22,video_start,111
2182,2024-02-05,search,48
2182,2023-12-03,video_start,43
2182,2024-04-20,search,70
2182,2023-12-12,video_pause,99
2182,2023-10-12,ad_view,27
2182,2023-11-12,search,61
2182,2023-09-26,video_start,20
2182,2023-07-21,video_pause,45
2182,2024-01-30,video_pause,44
2182,2024-02-15,video_start,39
2182,2024-05-07,search,97
2182,2024-06-20,search,106
2182,2023-06-05,ad_view,74
2183,2024-04-30,search,118
2183,2024-07-17,search,48
2183,2024-05-06,video_pause,74
2183,2024-05-03,video_start,93
2183,2024-03-17,video_pause,104
2183,2024-05-30,ad_view,51
2183,2024-05-22,search,102
2183,2024-04-12,video_start,81
2183,2024-05-28,video_pause,36
2183,2024-07-03,ad_view,60
2183,2024-05-18,video_start,8
2183,2024-03-18,ad_view,53
2183,2024-04-08,search,14
2183,2024-05-26,search,38
2183,2024-07-04,video_start,101
2183,2024-07-04,video_start,60
2183,2024-07-23,search,102
2183,2024-03-25,ad_view,101
2184,2023-07-04,video_complete,17
2184,2024-04-07,video_complete,82
2184,2023-09-10,video_pause,82
2184,2023-03-25,profile_view,15
2184,2023-02-08,video_pause,52
2184,2023-07-16,video_complete,69
2184,2024-07-08,video_pause,94
2184,2023-02-24,search,45
2184,2023-03-09,profile_view,38
2184,2023-09-25,video_start,4
2184,2024-02-26,video_start,36
2184,2024-03-14,profile_view,25
2184,2024-01-16,search,24
2184,2023-09-28,video_pause,59
2184,2024-03-12,video_pause,116
2185,2024-05-09,video_start,119
2185,2023-07-19,ad_view,64
2185,2024-04-24,ad_view,73
2185,2024-05-05,video_start,13
2185,2023-11-05,search,75
2185,2024-02-18,search,18
2185,2024-02-11,video_start,76
2185,2023-10-27,video_pause,28
2185,2023-09-09,search,25
2185,2024-02-08,video_start,104
2185,2023-10-19,video_pause,63
2185,2024-03-01,search,34
2185,2024-02-16,video_start,81
2186,2024-07-03,search,18
2186,2024-03-31,video_complete,82
2186,2023-07-22,profile_view,94
2186,2023-10-24,profile_view,44
2186,2024-07-09,profile_view,115
2186,2023-08-07,video_complete,92
2186,2024-01-30,video_complete,67
2186,2024-03-14,video_complete,26
2186,2023-10-16,video_pause,52
2186,2023-11-17,video_pause,111
2186,2024-06-22,video_pause,31
2186,2023-03-13,video_start,41
2186,2024-02-23,video_complete,49
2186,2023-12-06,video_pause,99
2186,2024-03-26,video_pause,47
2186,2024-06-03,video_start,24
2186,2024-06-02,profile_view,91
2186,2024-06-02,search,58
2186,2023-05-16,video_pause,65
2186,2023-07-03,video_start,27
2186,2024-06-03,search,44
2186,2024-05-14,profile_view,62
2186,2023-08-18,video_pause,28
2186,2024-01-26,video_pause,11
2186,2023-05-24,video_start,25
2186,2023-06-08,profile_view,117
2186,2024-06-18,video_start,34
2186,2024-05-27,video_start,28
2186,2023-10-27,video_complete,23
2186,2024-01-06,video_start,90
2186,2023-07-28,search,60
2186,2023-04-18,video_pause,56
2186,2023-09-01,profile_view,50
2186,2024-07-21,video_pause,81
2186,2024-04-29,video_complete,36
2186,2023-09-28,profile_view,115
2186,2023-07-14,video_complete,68
2186,2024-05-08,profile_view,119
2187,2024-06-17,video_complete,70
2187,2023-07-11,video_complete,50
2187,2024-01-23,video_complete,30
2187,2024-04-19,search,107
2187,2023-10-18,video_complete,114
2187,2024-01-28,video_start,67
2187,2023-09-16,search,115
2187,2024-07-25,video_pause,38
2187,2024-04-04,video_start,12
2187,2024-01-07,video_complete,51
2187,2023-08-29,search,3
2187,2024-04-30,video_complete,107
2187,2024-01-04,video_complete,112
2187,2024-05-27,video_start,110
2187,2024-05-27,video_start,32
2187,2023-12-21,video_pause,74
2187,2023-10-27,profile_view,52
2187,2023-11-30,video_complete,101
2187,2023-10-05,video_complete,19
2187,2024-05-24,video_pause,40
2187,2024-05-07,profile_view,73
2187,2023-11-16,profile_view,51
2187,2024-06-28,search,58
2187,2024-05-19,search,15
2187,2024-04-20,search,107
2187,2023-06-26,video_pause,7
2187,2023-08-25,video_start,85
2187,2023-11-17,video_complete,93
2187,2023-07-01,profile_view,63
2187,2023-07-21,video_pause,97
2187,2023-11-17,search,60
2187,2024-04-01,video_start,97
2187,2023-05-17,search,88
2187,2024-02-20,video_start,46
2187,2023-06-08,profile_view,80
2187,2023-07-20,video_start,60
2187,2024-01-28,profile_view,3
2187,2023-12-22,video_start,83
2188,2024-04-01,search,7
2188,2024-05-10,ad_view,116
2188,2024-05-25,search,33
2188,2024-06-22,video_start,101
2188,2024-03-11,video_pause,68
2188,2024-03-08,video_start,4
2188,2024-04-11,search,77
2188,2024-04-19,search,93
2188,2024-06-20,video_pause,78
2188,2024-06-03,video_start,96
2188,2024-05-07,video_pause,2
2188,2024-03-09,video_pause,68
2188,2024-05-25,ad_view,31
2188,2024-03-26,video_pause,96
2188,2024-04-09,video_start,39
2188,2024-07-04,video_start,26
2188,2024-04-21,ad_view,120
2188,2024-05-04,video_pause,95
2188,2024-06-16,video_pause,53
2189,2024-05-04,search,101
2189,2024-06-26,video_pause,58
2189,2023-09-16,search,7
2189,2024-01-16,video_pause,83
2189,2024-03-02,search,9
2189,2023-11-29,video_start,35
2189,2024-05-16,video_start,59
2189,2024-04-09,search,104
2189,2023-09-20,video_pause,29
2189,2024-07-14,ad_view,120
2190,2023-10-31,ad_view,6
2190,2023-07-31,video_pause,62
2190,2023-07-30,video_pause,102
2190,2024-03-05,search,20
2190,2024-06-20,video_pause,10
2190,2024-04-12,video_start,13
2190,2024-03-15,ad_view,20
2190,2024-02-19,search,106
2190,2024-02-08,video_pause,56
2191,2024-05-23,video_start,94
2191,2024-04-06,video_complete,18
2191,2024-07-25,profile_view,103
2191,2024-05-22,video_complete,107
2191,2024-01-03,video_pause,83
2191,2024-06-06,search,62
2191,2024-04-12,video_complete,65
2191,2024-01-15,video_start,29
2191,2024-04-14,profile_view,33
2191,2024-07-10,search,48
2191,2024-06-20,profile_view,101
2191,2024-07-10,video_pause,15
2191,2024-01-17,search,80
2191,2024-02-05,video_complete,59
2191,2024-04-09,video_pause,12
2191,2024-05-28,profile_view,12
2191,2024-01-29,profile_view,111
2191,2024-01-17,profile_view,57
2191,2024-05-14,video_start,87
2192,2024-06-20,video_start,51
2192,2024-04-26,search,94
2192,2024-05-24,video_start,48
2192,2024-05-10,video_start,40
2192,2024-07-09,search,117
2192,2024-04-26,search,66
2192,2024-05-21,search,85
2192,2024-05-03,ad_view,76
2193,2024-06-05,search,92
2193,2024-05-20,video_pause,13
2193,2024-03-18,video_start,19
2193,2024-05-14,ad_view,78
2193,2024-02-20,ad_view,91
2193,2024-05-08,video_start,35
2193,2024-05-28,video_pause,113
2193,2024-01-18,ad_view,105
2193,2024-07-22,video_start,111
2193,2024-07-14,ad_view,109
2193,2024-03-21,ad_view,97
2194,2024-03-29,search,120
2194,2024-05-08,video_complete,79
2194,2024-02-07,video_start,115
2194,2024-07-09,search,64
2194,2023-09-08,video_complete,9
2194,2023-11-07,search,19
2194,2024-04-30,video_start,7
2194,2024-04-01,search,77
2194,2024-02-24,video_start,98
2194,2024-04-28,profile_view,64
2194,2023-11-03,video_complete,118
2194,2024-02-29,profile_view,117
2194,2023-09-08,video_start,5
2194,2023-09-28,search,73
2194,2023-10-24,video_pause,48
2194,2024-03-17,search,57
2194,2024-03-13,profile_view,36
2194,2024-03-04,video_complete,72
2194,2023-10-22,video_start,47
2194,2024-06-24,video_pause,88
2194,2024-04-17,search,116
2194,2024-04-16,video_complete,13
2194,2023-09-24,video_start,14
2194,2024-06-28,search,19
2194,2023-09-09,search,48
2194,2023-09-07,profile_view,69
2194,2024-04-29,video_start,104
2194,2023-11-19,profile_view,65
2194,2024-01-13,profile_view,51
2194,2024-01-11,video_start,43
2194,2024-01-14,video_complete,16
2194,2024-02-28,video_start,50
2194,2024-05-21,profile_view,38
2194,2024-03-30,video_pause,91
2194,2024-06-27,video_start,63
2194,2024-05-10,video_complete,15
2194,2024-04-11,video_complete,6
2194,2024-03-28,video_complete,119
2194,2024-04-16,video_pause,87
2194,2024-01-03,video_complete,107
2194,2024-07-13,video_complete,96
2194,2023-11-13,video_start,9
2194,2024-01-21,video_pause,81
2194,2023-12-15,search,107
2194,2024-01-14,video_pause,109
2194,2023-10-06,video_complete,95
2194,2024-02-12,video_pause,27
2194,2024-03-21,video_pause,108
2194,2024-01-07,video_pause,71
2195,2024-05-22,video_start,18
2195,2024-03-02,search,71
2195,2024-03-18,video_complete,5
2195,2024-01-23,video_start,74
2195,2024-06-07,video_complete,51
2195,2024-03-05,video_pause,78
2195,2024-04-16,search,2
2195,2024-01-08,video_start,1
2195,2024-03-05,search,98
2195,2024-07-18,video_pause,105
2195,2024-04-21,video_complete,94
2195,2023-12-25,video_complete,2
2195,2024-04-20,profile_view,42
2195,2024-06-26,video_pause,80
2195,2024-01-13,video_pause,101
2195,2024-05-12,profile_view,59
2195,2024-02-12,video_complete,114
2195,2024-07-06,video_complete,111
2195,2024-05-22,video_start,90
2195,2024-07-25,search,42
2195,2024-01-26,video_start,4
2195,2024-06-24,profile_view,5
2195,2024-02-23,profile_view,117
2195,2024-07-09,video_start,59
2195,2024-05-28,search,94
2195,2024-04-06,search,3
2195,2024-02-21,video_complete,50
2195,2024-02-27,search,111
2195,2024-01-01,video_pause,55
2195,2024-04-27,video_start,50
2195,2024-03-29,video_pause,81
2195,2023-12-23,video_start,21
2195,2024-07-14,video_start,118
2195,2024-06-23,profile_view,52
2195,2024-07-02,video_pause,23
2195,2024-02-11,search,37
2195,2024-06-18,video_pause,47
2195,2024-03-27,video_complete,118
2195,2024-03-19,video_pause,18
2195,2024-01-29,search,46
2195,2024-06-20,video_start,53
2195,2024-02-13,video_start,39
2195,2024-02-21,video_start,119
2195,2024-03-31,search,119
2195,2024-06-02,video_complete,67
2195,2024-03-02,profile_view,119
2195,2024-03-06,video_pause,28
2195,2024-07-07,video_pause,83
2196,2024-01-27,ad_view,53
2196,2024-02-04,video_start,5
2196,2024-04-28,video_pause,49
2196,2024-01-12,video_start,91
2196,2023-10-05,video_pause,66
2197,2024-07-24,search,45
2197,2024-04-27,search,111
2197,2024-06-07,video_start,53
2197,2024-05-15,ad_view,84
2197,2024-07-06,video_pause,27
2197,2024-07-12,video_pause,103
2197,2024-07-10,search,48
2197,2024-04-24,video_pause,76
2197,2024-07-12,video_start,1
2197,2024-06-12,search,34
2197,2024-05-24,search,114
2197,2024-05-30,search,60
2197,2024-06-24,video_pause,11
2197,2024-06-05,search,70
2197,2024-05-18,video_pause,40
2197,2024-04-27,video_pause,10
2197,2024-07-02,video_start,25
2197,2024-05-08,ad_view,12
2198,2024-01-08,ad_view,64
2198,2024-02-26,video_pause,104
2198,2024-04-22,video_start,6
2198,2024-06-06,video_start,114
2198,2024-07-16,search,32
2198,2024-05-06,video_pause,119
2198,2024-05-10,video_pause,7
2198,2024-01-01,video_pause,84
2198,2024-04-09,search,105
2198,2024-03-24,video_start,19
2198,2024-02-01,ad_view,117
2198,2024-06-20,video_pause,88
2199,2024-02-29,search,44
2199,2024-06-12,ad_view,45
2199,2024-06-09,video_start,11
2200,2023-11-18,video_complete,49
2200,2023-04-07,search,2
2200,2024-06-25,search,91
2200,2023-06-20,video_complete,9
2200,2023-10-04,video_start,33
2200,2023-09-06,search,56
2200,2023-09-20,video_complete,43
2200,2024-04-29,video_complete,97
2200,2023-09-28,search,95
2200,2023-07-07,video_pause,94
2200,2023-08-10,search,55
2200,2024-05-22,video_pause,114
2200,2023-02-19,video_complete,113
2200,2023-05-09,video_pause,11
2200,2023-02-24,video_complete,5
2200,2023-02-15,search,53
2200,2024-05-10,video_complete,7
2200,2023-03-27,video_start,109
2200,2024-06-02,video_complete,19
2201,2023-11-13,video_complete,93
2201,2024-01-02,video_complete,89
2201,2023-08-29,video_complete,2
2201,2024-06-28,video_pause,82
2201,2023-09-27,video_complete,37
2201,2024-04-09,video_pause,12
2201,2024-07-21,video_complete,62
2201,2024-02-05,video_pause,31
2201,2024-03-08,video_pause,81
2201,2024-01-05,video_complete,109
2201,2024-03-11,profile_view,106
2201,2024-06-27,profile_view,65
2201,2023-12-23,video_pause,1
2201,2024-05-30,video_complete,60
2201,2023-12-22,search,55
2201,2024-06-29,profile_view,73
2201,2024-02-11,search,3
2201,2024-06-04,video_complete,38
2201,2024-04-28,video_pause,111
2201,2023-09-06,video_start,3
2201,2023-09-14,video_pause,24
2201,2023-11-10,video_start,19
2201,2023-10-17,video_pause,66
2201,2024-02-23,video_complete,53
2201,2024-02-03,video_pause,33
2201,2023-12-02,video_pause,110
2201,2024-06-04,video_complete,112
2201,2024-06-25,search,46
2201,2023-12-15,profile_view,57
2201,2024-03-18,video_pause,19
2201,2023-10-27,video_complete,111
2201,2024-01-04,video_start,87
2201,2024-04-24,video_pause,98
2201,2023-11-23,profile_view,59
2201,2023-10-16,video_start,98
2201,2024-03-27,video_start,14
2202,2023-11-16,video_pause,91
2202,2024-06-06,video_pause,84
2202,2023-09-08,ad_view,101
2202,2024-07-14,video_pause,37
2202,2023-11-24,video_pause,81
2202,2024-04-24,ad_view,26
2202,2024-01-05,video_pause,54
2202,2023-11-12,video_start,12
2202,2024-02-07,search,108
2202,2024-04-01,ad_view,4
2203,2024-07-25,video_start,42
2203,2024-07-01,profile_view,96
2203,2024-05-03,profile_view,3
2203,2024-03-16,search,9
2203,2024-03-14,profile_view,102
2203,2024-01-20,search,49
2203,2024-05-27,video_complete,70
2203,2024-04-07,video_start,18
2203,2024-07-15,video_complete,52
2203,2024-02-17,video_start,15
2203,2024-03-13,search,79
2203,2024-07-03,search,74
2203,2024-03-13,profile_view,119
2203,2024-01-26,search,95
2203,2024-02-07,profile_view,100
2203,2024-01-31,video_start,96
2203,2024-04-23,video_pause,115
2203,2024-02-23,video_pause,54
2203,2024-04-07,profile_view,70
2203,2024-05-19,search,62
2203,2024-04-05,profile_view,66
2203,2024-04-20,video_pause,33
2203,2024-02-27,video_start,26
2203,2024-02-06,search,7
2203,2024-04-22,profile_view,75
2203,2024-04-19,video_complete,50
2203,2024-05-09,video_pause,46
2203,2024-05-23,search,50
2203,2024-02-28,video_complete,114
2203,2024-02-03,video_pause,113
2203,2024-02-03,video_complete,8
2203,2024-04-14,video_start,7
2203,2024-02-03,video_start,10
2203,2024-01-23,video_complete,41
2203,2024-03-12,video_complete,46
2203,2024-06-05,video_start,31
2203,2024-06-24,search,108
2203,2024-03-09,video_complete,13
2203,2024-05-19,search,97
2203,2024-05-06,video_complete,31
2203,2024-02-12,video_start,81
2204,2023-05-12,video_pause,51
2204,2024-06-12,video_complete,95
2204,2024-06-05,profile_view,12
2204,2023-01-15,video_complete,109
2204,2024-01-09,video_pause,37
2204,2024-07-21,video_complete,7
2204,2024-02-04,video_complete,92
2204,2023-03-25,search,32
2204,2023-06-26,video_complete,30
2204,2023-02-14,search,114
2204,2024-01-21,video_start,62
2204,2024-04-20,profile_view,23
2204,2023-11-04,video_start,12
2204,2024-05-23,video_start,109
2204,2023-08-20,profile_view,100
2204,2023-11-11,profile_view,55
2204,2024-06-14,video_start,63
2204,2023-09-28,search,98
2204,2023-03-13,video_pause,41
2204,2023-07-14,video_pause,109
2204,2023-05-24,video_start,86
2204,2023-09-18,video_start,73
2204,2023-08-28,video_pause,92
2204,2023-03-23,video_complete,46
2204,2024-06-19,video_start,69
2204,2024-07-03,video_start,95
2204,2023-05-06,search,49
2204,2023-10-05,search,15
2204,2024-04-27,profile_view,101
2204,2023-11-02,video_pause,7
2204,2023-12-19,profile_view,82
2204,2023-03-26,video_pause,95
2204,2024-06-15,search,27
2204,2024-01-20,video_pause,115
2205,2024-02-12,video_pause,88
2205,2024-03-01,video_pause,119
2205,2024-04-23,ad_view,17
2205,2024-04-04,video_pause,113
2205,2024-02-14,ad_view,19
2205,2024-06-12,video_pause,120
2205,2024-03-04,video_pause,7
2205,2024-04-15,video_start,52
2205,2024-05-16,search,104
2205,2024-01-03,video_start,68
2205,2024-07-18,ad_view,6
2205,2024-06-09,video_start,104
2206,2023-11-01,video_start,71
2206,2024-05-19,video_pause,2
2206,2024-01-15,ad_view,10
2206,2024-07-25,ad_view,106
2206,2024-03-01,video_pause,98
2206,2024-07-15,video_start,12
2206,2024-07-23,search,18
2207,2024-06-10,profile_view,22
2207,2024-05-04,search,88
2207,2024-04-29,video_complete,51
2207,2024-03-13,profile_view,115
2207,2024-03-19,video_start,113
2207,2024-07-19,profile_view,94
2207,2024-05-19,video_complete,52
2207,2024-05-31,video_pause,50
2207,2024-02-29,video_complete,61
2207,2024-06-16,video_start,112
2207,2024-03-14,video_pause,15
2207,2024-01-25,profile_view,101
2207,2024-05-27,video_pause,55
2207,2024-04-06,profile_view,31
2207,2024-01-11,video_start,48
2207,2024-02-18,video_complete,31
2207,2024-05-17,video_pause,83
2207,2024-03-10,video_complete,67
2207,2024-06-11,search,29
2207,2024-07-04,video_complete,33
2207,2024-07-21,profile_view,15
2207,2024-03-12,video_start,111
2207,2024-04-16,search,55
2207,2024-03-16,video_pause,6
2207,2024-07-22,search,69
2207,2024-04-21,video_pause,7
2207,2024-06-07,search,63
2207,2024-04-25,search,60
2207,2024-07-23,video_pause,63
2207,2024-02-04,video_pause,104
2207,2024-02-17,video_complete,61
2208,2023-12-11,ad_view,116
2208,2024-05-19,video_start,11
2208,2024-06-02,video_pause,49
2208,2023-10-15,video_pause,3
2208,2024-04-05,video_start,111
2208,2023-11-25,search,108
2209,2024-02-26,search,103
2209,2024-05-18,video_pause,62
2209,2024-01-11,profile_view,87
2209,2024-03-28,video_pause,8
2209,2024-07-12,video_complete,63
2209,2023-10-26,video_pause,16
2209,2024-02-08,video_start,93
2209,2024-05-12,video_start,55
2209,2023-11-15,video_complete,18
2209,2024-03-03,profile_view,111
2209,2023-10-27,search,77
2209,2023-10-20,search,107
2209,2023-10-27,video_start,17
2209,2024-02-09,video_complete,87
2209,2024-02-13,video_pause,77
2209,2024-06-08,profile_view,38
2209,2024-05-10,profile_view,84
2209,2024-03-09,video_start,92
2209,2024-04-18,video_complete,14
2209,2024-03-23,profile_view,49
2209,2023-12-01,profile_view,45
2209,2024-01-21,video_complete,90
2209,2024-01-28,video_complete,113
2209,2023-11-07,profile_view,120
2209,2023-11-06,search,38
2209,2024-02-09,search,62
2209,2024-06-06,search,73
2210,2024-07-22,video_pause,33
2210,2024-07-21,search,41
2210,2024-07-23,video_pause,15
2210,2024-07-22,video_start,21
2210,2024-07-25,ad_view,31
2210,2024-07-22,video_pause,69
2210,2024-07-21,video_pause,109
2210,2024-07-25,video_pause,34
2210,2024-07-23,video_pause,44
2210,2024-07-23,search,51
2210,2024-07-22,search,67
2210,2024-07-25,video_pause,15
2210,2024-07-24,search,102
2210,2024-07-22,video_pause,34
2210,2024-07-23,search,118
2210,2024-07-21,ad_view,67
2210,2024-07-25,ad_view,95
2211,2024-05-03,ad_view,111
2211,2023-02-13,ad_view,30
2211,2024-01-09,video_start,111
2211,2023-04-20,video_start,78
2211,2023-07-23,ad_view,77
2211,2024-07-04,ad_view,52
2211,2024-06-12,video_pause,20
2211,2024-05-30,video_start,75
2211,2023-02-09,search,111
2211,2024-04-03,video_start,93
2211,2023-03-15,ad_view,92
2211,2023-10-28,video_start,116
2211,2024-05-24,ad_view,99
2211,2024-04-25,search,95
2211,2023-07-31,search,120
2211,2024-03-26,video_start,15
2212,2024-04-09,video_pause,18
2212,2023-07-21,video_pause,4
2212,2024-06-15,ad_view,19
2212,2023-06-13,ad_view,63
2212,2024-05-25,video_pause,96
2212,2024-05-24,search,81
2213,2023-12-30,video_start,58
2213,2023-09-16,video_start,101
2213,2023-11-27,profile_view,10
2213,2024-01-02,video_pause,4
2213,2024-05-23,search,30
2213,2024-01-23,video_pause,95
2213,2024-03-21,video_pause,18
2213,2024-06-17,video_pause,41
2213,2024-07-08,video_complete,120
2213,2023-09-26,video_start,36
2213,2023-06-14,video_start,60
2213,2023-12-04,video_start,115
2213,2023-10-01,profile_view,9
2213,2024-04-25,video_complete,105
2213,2024-05-02,search,16
2213,2024-06-15,profile_view,42
2213,2023-11-06,video_complete,105
2213,2023-04-30,video_start,69
2213,2023-11-21,video_start,13
2213,2023-09-23,video_pause,15
2213,2024-05-10,search,100
2213,2023-12-21,video_complete,111
2213,2023-11-05,video_complete,54
2213,2023-10-22,profile_view,49
2213,2023-06-20,search,26
2213,2023-10-01,video_start,23
2213,2023-08-17,video_complete,28
2213,2023-05-26,video_pause,21
2213,2023-07-11,video_complete,45
2213,2023-09-23,profile_view,6
2213,2024-03-17,video_start,35
2213,2024-03-03,search,5
2213,2024-02-19,video_start,88
2213,2023-09-26,video_pause,60
2214,2024-05-27,video_complete,67
2214,2024-04-13,video_pause,85
2214,2024-06-09,profile_view,112
2214,2024-05-17,video_start,93
2214,2024-04-21,video_complete,30
2214,2024-04-28,profile_view,29
2214,2024-05-16,profile_view,37
2214,2024-04-26,video_start,75
2214,2024-05-07,search,100
2214,2024-04-21,profile_view,106
2214,2024-07-25,video_pause,68
2214,2024-05-05,video_start,16
2214,2024-06-19,video_pause,54
2214,2024-05-25,video_pause,46
2214,2024-05-09,video_pause,21
2214,2024-06-05,video_complete,84
2214,2024-05-29,search,95
2214,2024-07-12,video_start,96
2214,2024-05-06,video_pause,120
2214,2024-05-30,video_complete,114
2214,2024-07-04,profile_view,90
2214,2024-05-01,video_pause,38
2214,2024-05-30,search,70
2214,2024-05-08,video_start,95
2214,2024-07-25,video_complete,81
2214,2024-04-24,video_start,85
2214,2024-05-09,search,74
2214,2024-07-15,video_complete,16
2214,2024-05-16,video_complete,100
2214,2024-06-14,search,116
2214,2024-05-06,video_pause,76
2214,2024-04-24,video_start,110
2214,2024-05-25,video_complete,39
2214,2024-05-05,video_start,27
2214,2024-05-05,profile_view,75
2214,2024-06-09,video_complete,56
2214,2024-07-08,search,76
2214,2024-05-07,video_pause,109
2215,2024-04-01,video_start,36
2215,2024-06-09,video_pause,79
2215,2023-10-27,video_start,6
2215,2023-07-05,video_complete,24
2215,2024-05-03,profile_view,30
2215,2024-07-22,profile_view,52
2215,2023-07-07,search,44
2215,2024-07-11,video_start,70
2215,2023-08-06,video_complete,29
2215,2024-03-15,video_complete,105
2215,2024-07-05,video_complete,81
2215,2023-11-11,video_pause,77
2215,2023-08-29,video_pause,120
2215,2023-11-30,video_complete,37
2215,2024-05-16,profile_view,12
2215,2024-04-09,profile_view,34
2215,2024-01-06,video_complete,109
2215,2024-01-31,video_complete,61
2215,2024-05-16,video_pause,53
2215,2023-09-16,search,84
2215,2023-08-03,video_complete,15
2215,2023-10-27,search,20
2215,2024-05-11,video_start,11
2215,2024-03-02,profile_view,120
2215,2024-01-21,video_pause,109
2215,2024-05-14,video_complete,39
2215,2023-11-12,search,95
2215,2024-02-13,video_complete,71
2215,2024-05-13,search,87
2215,2024-06-23,profile_view,115
2215,2024-06-13,video_pause,81
2216,2024-04-27,video_complete,71
2216,2023-12-26,video_complete,111
2216,2023-11-13,video_complete,91
2216,2024-07-04,search,75
2216,2023-07-09,video_complete,119
2216,2023-05-08,video_start,28
2216,2024-06-09,search,56
2216,2024-02-05,profile_view,47
2216,2024-02-10,video_complete,20
2216,2024-07-06,video_complete,46
2216,2023-08-27,video_pause,19
2216,2023-08-12,search,105
2216,2023-10-07,video_pause,54
2216,2024-05-29,video_start,83
2217,2023-08-25,video_pause,81
2217,2023-09-22,video_pause,42
2217,2023-07-26,video_pause,12
2218,2024-02-18,video_start,18
2218,2024-02-07,ad_view,112
2218,2024-07-06,video_start,23
2218,2024-07-05,search,103
2218,2024-04-30,video_pause,85
2218,2024-03-05,search,54
2218,2024-07-20,search,103
2219,2024-04-12,ad_view,23
2220,2024-05-13,video_start,18
2220,2024-07-17,video_pause,67
2221,2023-05-28,video_start,42
2221,2023-10-21,video_start,27
2221,2023-05-28,search,43
2221,2023-11-05,video_pause,86
2221,2023-10-31,video_start,99
2221,2023-08-20,video_start,54
2221,2023-05-03,video_pause,84
2221,2024-02-25,video_pause,24
2221,2023-03-17,ad_view,47
2221,2024-07-19,ad_view,64
2221,2023-04-20,search,57
2221,2023-02-28,ad_view,1
2221,2023-03-10,search,71
2221,2024-04-03,video_pause,58
2221,2023-10-07,search,43
2221,2023-07-12,video_start,120
2222,2024-06-07,search,103
2222,2024-06-20,video_start,31
2222,2024-07-15,search,63
2222,2024-07-15,profile_view,82
2222,2024-07-25,search,43
2222,2024-07-25,video_pause,8
2222,2024-06-26,video_complete,11
2222,2024-07-13,video_pause,5
2222,2024-07-13,search,60
2222,2024-07-11,video_pause,78
2222,2024-07-25,video_pause,76
2222,2024-06-18,search,66
2222,2024-07-21,video_complete,36
2222,2024-07-15,video_complete,37
2222,2024-06-16,video_start,68
2222,2024-06-04,video_complete,10
2222,2024-07-19,video_complete,3
2222,2024-07-16,profile_view,19
2222,2024-06-24,search,56
2222,2024-07-14,search,91
2222,2024-06-19,video_start,64
2222,2024-07-16,video_pause,33
2222,2024-06-19,profile_view,87
2222,2024-07-01,video_start,62
2222,2024-06-17,video_start,25
2222,2024-06-11,search,30
2222,2024-07-10,video_pause,76
2222,2024-06-11,video_start,115
2222,2024-07-06,profile_view,73
2222,2024-06-28,video_start,68
2222,2024-06-23,profile_view,25
2222,2024-06-17,video_complete,64
2222,2024-07-11,video_complete,118
2222,2024-06-06,search,70
2222,2024-06-16,video_start,7
2222,2024-07-01,search,46
2222,2024-07-24,video_complete,29
2222,2024-06-27,search,85
2222,2024-07-04,video_complete,21
2222,2024-06-22,video_complete,69
2222,2024-06-17,profile_view,66
2222,2024-07-09,profile_view,22
2223,2023-04-21,video_start,16
2223,2023-05-14,search,2
2223,2024-02-04,video_start,114
2223,2023-08-22,ad_view,117
2223,2024-05-14,video_pause,2
2223,2024-07-02,search,45
2223,2023-08-06,video_pause,13
2223,2024-03-29,search,41
2223,2023-07-22,video_start,44
2224,2024-07-05,search,78
